X,CH1,CH2,Start,Increment
Sequence,Ampere,Millimeter,-5.000000e-03,2.000000e-05
0,100.000,44.688
1,100.000,44.688
2,100.781,45.000
3,100.000,44.688
4,100.781,44.688
5,102.344,44.688
6,99.219,44.688
7,100.000,44.375
8,100.000,44.688
9,99.219,44.688
10,101.562,45.000
11,100.000,45.000
12,100.000,45.000
13,100.781,44.688
14,100.000,44.688
15,100.781,44.688
16,100.781,45.000
17,100.000,44.688
18,100.781,44.688
19,99.219,45.000
20,100.781,44.688
21,100.000,44.688
22,102.344,44.375
23,100.781,45.000
24,99.219,44.688
25,100.781,44.688
26,99.219,45.000
27,100.000,44.375
28,100.000,45.000
29,101.562,44.688
30,100.000,44.688
31,101.562,44.688
32,101.562,44.688
33,101.562,44.375
34,102.344,44.688
35,101.562,44.688
36,101.562,44.688
37,102.344,44.688
38,101.562,44.375
39,101.562,44.688
40,100.781,44.688
41,101.562,44.688
42,101.562,44.688
43,101.562,44.688
44,101.562,45.000
45,101.562,44.688
46,102.344,45.000
47,101.562,44.688
48,102.344,44.688
49,101.562,44.688
50,100.781,44.688
51,100.781,44.688
52,103.125,45.000
53,102.344,44.688
54,101.562,45.000
55,100.781,44.688
56,100.781,44.688
57,101.562,45.000
58,101.562,45.000
59,100.000,44.688
60,100.781,44.688
61,102.344,45.000
62,103.125,44.688
63,102.344,44.688
64,102.344,44.688
65,100.000,44.688
66,103.125,45.000
67,100.781,44.688
68,100.781,44.688
69,102.344,44.688
70,102.344,44.688
71,101.562,44.375
72,103.125,44.688
73,102.344,44.688
74,101.562,44.375
75,101.562,44.688
76,100.000,44.688
77,104.688,44.688
78,101.562,44.688
79,103.906,44.688
80,101.562,44.688
81,100.781,44.688
82,103.125,44.688
83,101.562,44.688
84,102.344,44.688
85,103.906,45.000
86,101.562,44.688
87,101.562,44.688
88,100.781,44.688
89,102.344,44.688
90,101.562,45.000
91,103.125,45.000
92,103.125,44.688
93,101.562,45.000
94,101.562,44.688
95,102.344,44.688
96,101.562,44.688
97,102.344,44.688
98,102.344,44.688
99,102.344,45.000
100,103.125,44.688
101,102.344,45.000
102,102.344,44.688
103,103.125,44.688
104,102.344,45.000
105,101.562,44.688
106,100.781,45.000
107,102.344,45.000
108,103.125,44.688
109,100.781,44.688
110,101.562,45.000
111,100.000,44.375
112,102.344,44.688
113,101.562,45.000
114,101.562,45.000
115,100.781,44.688
116,102.344,45.000
117,101.562,45.000
118,100.781,45.000
119,101.562,44.688
120,101.562,44.688
121,100.781,45.312
122,101.562,45.000
123,102.344,44.688
124,101.562,44.688
125,102.344,44.688
126,102.344,44.688
127,100.781,45.000
128,100.000,45.000
129,100.781,44.688
130,102.344,44.688
131,101.562,44.688
132,100.000,44.688
133,100.781,44.688
134,100.000,45.000
135,100.781,45.000
136,101.562,44.688
137,100.781,45.000
