X,CH1,CH2,Start,Increment
Sequence,Ampere,Millimeter,-1.000000e-02,2.000000e-05
0,0.781,-0.312
1,0.000,-0.000
2,0.781,-0.312
3,0.000,-0.312
4,1.562,-0.312
5,0.781,0.000
6,0.781,-0.312
7,1.562,-0.000
8,0.000,-0.000
9,0.781,-0.312
10,1.562,-0.312
11,3.125,-0.312
12,1.562,-0.000
13,0.000,-0.312
14,0.781,-0.312
15,-0.781,-0.312
16,0.781,0.000
17,0.781,-0.000
18,1.562,-0.000
19,0.781,-0.312
20,0.000,-0.000
21,0.781,-0.312
22,0.781,-0.312
23,0.781,-0.312
24,1.562,-0.000
25,0.781,-0.312
26,1.562,-0.312
27,0.781,-0.312
28,1.562,-0.312
29,0.781,-0.312
30,0.781,-0.312
31,0.000,-0.312
32,-0.000,0.000
33,0.781,-0.312
34,0.781,-0.312
35,0.781,-0.625
36,0.781,0.000
37,0.000,-0.000
38,0.000,-0.312
39,0.781,-0.312
40,-0.781,-0.312
41,0.781,-0.312
42,-0.000,-0.000
43,-0.781,-0.312
44,-0.781,-0.000
45,1.562,-0.000
46,-1.562,-0.312
47,1.562,-0.000
48,0.000,-0.312
49,-0.000,-0.000
50,0.000,-0.312
51,0.000,-0.312
52,-0.000,-0.000
53,-0.000,-0.000
54,0.781,-0.000
55,-0.781,-0.312
56,0.781,-0.312
57,-0.000,-0.312
58,-0.781,0.312
59,0.000,-0.312
60,-0.781,-0.312
61,-0.000,-0.000
62,0.000,-0.312
63,0.781,-0.000
64,-1.562,-0.000
65,-2.344,-0.312
66,-1.562,-0.000
67,-1.562,-0.312
68,-0.781,-0.312
69,-1.562,-0.000
70,-1.562,-0.312
71,-0.000,-0.000
72,-0.781,-0.312
73,-1.562,0.312
74,-1.562,-0.312
75,-1.562,-0.312
76,0.000,-0.000
77,0.000,-0.312
78,-1.562,-0.312
79,-0.781,-0.312
80,-0.781,-0.312
81,-0.781,-0.000
82,-1.562,0.000
83,-0.000,-0.000
84,-1.562,-0.312
85,-0.000,-0.312
86,-2.344,-0.312
87,-0.781,-0.312
88,-0.781,-0.312
89,-0.781,-0.312
90,-1.562,-0.000
91,-0.781,-0.625
92,0.000,-0.312
93,-2.344,-0.312
94,-1.562,-0.312
95,-2.344,0.312
96,-2.344,-0.000
97,-0.000,-0.312
98,-1.562,-0.000
99,-0.781,-0.312
100,0.000,-0.312
101,-1.562,-0.312
102,0.000,-0.000
103,-2.344,-0.312
104,-2.344,-0.312
105,-0.781,-0.000
106,0.781,-0.312
107,0.781,-0.312
108,-1.562,-0.312
109,-1.562,-0.312
110,-0.781,-0.312
111,-0.781,-0.312
112,-1.562,-0.000
113,-0.000,-0.312
114,-0.781,0.000
115,0.781,-0.000
116,-0.000,-0.312
117,1.562,0.000
118,0.781,-0.000
119,-1.562,-0.000
120,0.000,-0.312
121,0.000,-0.312
122,-0.781,-0.000
123,2.344,-0.312
124,-0.000,-0.312
125,1.562,-0.312
126,-0.000,-0.000
127,-0.781,-0.000
128,0.000,-0.312
129,-0.781,-0.000
130,0.781,-0.312
131,0.000,-0.000
132,-0.781,-0.000
133,0.781,-0.312
134,-1.562,-0.625
135,0.781,0.000
136,0.781,0.000
137,0.000,-0.000
138,0.781,-0.000
139,0.781,-0.312
140,0.000,-0.312
141,-0.781,-0.000
142,0.781,-0.000
143,-1.562,-0.312
144,0.781,-0.000
145,0.000,-0.000
146,0.781,-0.312
147,0.781,-0.000
148,0.000,-0.312
149,0.000,-0.312
150,0.781,0.000
151,2.344,-0.312
152,1.562,0.000
153,1.562,-0.000
154,0.781,-0.000
155,0.000,0.000
156,2.344,-0.000
157,0.000,0.312
158,0.781,-0.312
159,-0.781,-0.000
160,-0.000,-0.312
161,1.562,-0.312
162,1.562,0.000
163,-0.781,-0.000
164,-1.562,-0.000
165,0.781,-0.625
166,1.562,-0.312
167,-0.000,-0.000
168,0.781,-0.625
169,1.562,0.000
170,-0.000,-0.312
171,0.781,-0.312
172,0.781,-0.312
173,0.781,-0.000
174,2.344,0.000
175,0.781,-0.312
176,-0.000,0.000
177,2.344,0.000
178,0.781,-0.000
179,0.781,-0.000
180,0.781,-0.312
181,1.562,0.000
182,-0.781,-0.000
183,0.000,-0.312
184,0.000,-0.312
185,0.000,-0.000
186,0.781,-0.312
187,-0.000,-0.000
188,-0.781,-0.000
189,0.000,-0.000
190,0.781,-0.000
191,0.000,0.000
192,-0.781,-0.000
193,0.781,-0.312
194,-0.000,-0.000
195,0.781,-0.312
196,0.781,0.000
197,0.781,0.312
198,0.781,-0.312
199,-0.781,-0.000
200,-0.000,-0.000
201,1.562,-0.000
202,0.000,-0.000
203,0.781,-0.312
204,0.781,-0.312
205,-0.781,-0.312
206,0.781,-0.312
207,-1.562,-0.312
208,1.562,-0.312
209,-0.781,-0.000
210,-0.781,0.000
211,0.781,-0.312
212,0.781,-0.312
213,-1.562,-0.000
214,0.781,0.000
215,-0.000,-0.312
216,-0.781,-0.000
217,0.000,-0.000
218,-0.781,-0.312
219,0.781,-0.000
220,0.000,-0.000
221,-0.781,0.000
222,-1.562,-0.000
223,-1.562,-0.000
224,-0.781,0.312
225,-0.781,0.000
226,-0.781,-0.000
227,-0.000,0.000
228,-0.781,-0.312
229,-0.781,-0.312
230,-0.000,-0.000
231,-0.000,-0.312
232,0.000,-0.312
233,-0.781,-0.000
234,0.000,-0.000
235,-1.562,0.000
236,-0.781,-0.312
237,-0.781,-0.000
238,-0.000,-0.000
239,0.000,-0.000
240,-1.562,0.000
241,-0.000,-0.000
242,0.781,-0.312
243,0.000,-0.000
244,-0.781,-0.312
245,0.000,-0.000
246,-0.000,-0.312
247,-0.000,0.312
248,-0.781,-0.312
249,-0.781,-0.312
250,-0.781,-0.312
251,-0.781,-0.312
252,-0.781,-0.312
253,-0.781,-0.000
254,0.000,-0.000
255,-1.562,0.000
256,-0.781,-0.312
257,-1.562,-0.312
258,0.000,0.000
259,-0.781,-0.000
260,-1.562,-0.312
261,0.781,-0.312
262,0.000,-0.000
263,-0.781,-0.000
264,-0.000,-0.000
265,0.781,-0.000
266,0.000,-0.312
267,-0.781,-0.312
268,0.781,0.000
269,-0.781,-0.312
270,-0.781,0.000
271,-0.781,0.000
272,-0.781,-0.000
273,-0.781,-0.000
274,-0.000,-0.000
275,-1.562,0.000
276,-0.781,-0.000
277,-0.781,0.000
278,-1.562,-0.312
279,-0.000,0.312
280,-0.781,0.312
281,-0.000,-0.312
282,-2.344,-0.312
283,0.781,-0.000
284,-0.000,-0.312
285,-0.000,-0.312
286,0.000,0.312
287,0.781,0.312
288,0.000,-0.000
289,-0.000,-0.000
290,0.781,0.000
291,0.781,-0.000
292,-0.781,0.000
293,-0.000,0.312
294,-0.781,-0.312
295,-0.000,0.000
296,0.781,0.312
297,0.781,-0.312
298,0.000,0.312
299,-0.781,-0.000
300,0.781,0.000
301,0.781,0.000
302,-0.781,0.000
303,-0.781,-0.000
304,0.781,0.000
305,0.781,-0.312
306,-0.781,-0.312
307,0.781,-0.000
308,1.562,-0.000
309,0.781,-0.000
310,0.000,-0.000
311,0.781,0.000
312,0.781,0.000
313,0.000,-0.000
314,0.781,-0.000
315,-0.781,-0.000
316,0.000,-0.000
317,0.781,0.312
318,0.781,0.312
319,-0.781,-0.312
320,1.562,-0.000
321,1.562,0.000
322,-0.000,0.000
323,0.781,0.000
324,0.781,-0.000
325,1.562,-0.000
326,0.000,0.312
327,0.781,-0.000
328,0.781,-0.312
329,1.562,-0.000
330,1.562,0.000
331,0.781,0.312
332,0.781,-0.000
333,0.781,-0.000
334,1.562,0.000
335,2.344,0.312
336,1.562,-0.312
337,2.344,0.312
338,-0.781,0.312
339,1.562,-0.312
340,0.781,0.000
341,0.781,-0.000
342,1.562,-0.000
343,0.781,0.000
344,1.562,-0.000
345,0.781,-0.000
346,2.344,-0.312
347,0.781,-0.312
348,1.562,-0.000
349,-0.781,0.000
350,0.781,0.000
351,0.781,0.000
352,1.562,0.000
353,0.781,-0.000
354,2.344,0.000
355,0.781,0.000
356,0.781,-0.000
357,1.562,0.000
358,-1.562,-0.000
359,0.781,0.000
360,0.781,-0.000
361,2.344,-0.000
362,-0.781,0.000
363,-0.000,-0.000
364,0.781,0.000
365,0.781,-0.312
366,0.000,-0.000
367,1.562,-0.000
368,0.781,0.000
369,-0.781,0.000
370,0.781,0.000
371,1.562,0.312
372,0.781,-0.000
373,-0.000,-0.312
374,-0.781,0.312
375,-1.562,0.312
376,1.562,-0.312
377,0.000,-0.000
378,0.000,-0.000
379,1.562,0.000
380,-2.344,0.312
381,-1.562,0.000
382,-0.000,-0.000
383,0.781,0.000
384,-0.781,-0.000
385,-0.000,-0.000
386,0.781,0.000
387,-1.562,-0.000
388,0.781,0.000
389,0.781,0.000
390,-0.000,0.000
391,1.562,0.312
392,-0.000,0.000
393,-0.781,-0.000
394,0.000,-0.000
395,-2.344,-0.000
396,-1.562,-0.000
397,-0.000,-0.000
398,-1.562,0.000
399,-0.781,0.000
400,-0.000,0.000
401,-1.562,0.000
402,-0.781,0.312
403,-2.344,-0.312
404,0.000,0.000
405,-1.562,-0.000
406,-0.781,-0.000
407,-1.562,-0.312
408,-2.344,0.312
409,-0.000,-0.000
410,-0.781,-0.000
411,-1.562,-0.000
412,-2.344,-0.000
413,-0.000,-0.000
414,-0.781,-0.000
415,-1.562,-0.000
416,-0.781,0.000
417,-1.562,-0.000
418,0.781,-0.000
419,-0.781,-0.000
420,1.562,0.000
421,-0.781,-0.000
422,-0.000,-0.312
423,1.562,0.000
424,-0.000,0.000
425,-2.344,0.312
426,0.000,-0.000
427,-2.344,-0.000
428,0.000,0.000
429,-1.562,-0.312
430,-1.562,0.000
431,-0.000,0.312
432,0.000,0.312
433,0.000,0.000
434,-0.781,0.000
435,-0.781,0.000
436,-0.000,-0.000
437,-2.344,-0.000
438,-0.000,0.312
439,0.000,0.000
440,-0.781,0.312
441,-1.562,-0.000
442,-0.000,-0.000
443,-0.000,-0.000
444,-0.000,-0.000
445,-0.781,0.000
446,-0.781,-0.000
447,-1.562,0.000
448,0.781,0.000
449,-1.562,-0.000
450,0.000,0.312
451,1.562,-0.000
452,-0.781,0.000
453,-0.781,0.000
454,0.000,0.312
455,-0.781,0.312
456,-0.000,-0.000
457,0.781,0.000
458,-0.781,-0.000
459,0.000,-0.000
460,0.781,0.000
461,0.781,-0.000
462,-0.781,0.312
463,-0.000,-0.000
464,-0.781,0.312
465,0.781,-0.000
466,0.781,-0.000
467,0.000,-0.000
468,0.781,0.000
469,-0.000,0.312
470,-0.781,0.000
471,-1.562,0.000
472,0.000,0.000
473,-0.000,0.312
474,-0.000,-0.000
475,0.781,0.000
476,-0.781,0.000
477,1.562,-0.000
478,0.781,0.312
479,0.000,-0.000
480,1.562,-0.000
481,0.781,0.312
482,0.781,0.000
483,1.562,-0.312
484,0.000,0.312
485,0.000,0.312
486,1.562,0.312
487,0.000,0.312
488,0.781,0.312
489,0.000,0.312
490,0.781,0.312
491,0.781,0.000
492,0.781,-0.000
493,1.562,0.000
494,0.000,0.000
495,1.562,-0.000
496,1.562,0.000
497,1.562,-0.000
498,1.562,0.312
499,0.781,0.000
500,3.125,-0.000
501,1.562,0.312
502,0.781,-0.312
503,1.562,0.000
504,1.562,0.000
505,-0.781,0.312
506,0.781,0.000
507,1.562,0.000
508,0.781,0.312
509,1.562,0.000
510,0.781,0.000
511,2.344,0.000
512,-0.000,0.000
513,1.562,-0.000
